obstypevar,lead_time,rmse_diff,z_score,significance,n_samples
FF,0,-0.1132536662679426,6.058454166637796,0.999999998625641,38
DD,13,0.16378058333333312,0.7176720241311259,0.5270404632135509,38
FI,36,0.011454014553428222,0.19818729418349212,0.1571014719063889,38
QQ,9,0.00001768303571428572,0.43396973760882496,0.3356895831233575,20
TD,22,0.046557539682539534,0.8072543907743044,0.5804800648542737,12
FI,20,-0.26327818206975784,1.915688264214195,0.9445952128807202,38
TT,10,-0.005565476190476181,0.28819755362382704,0.22680447869013787,12
QQ,19,0.000013810568086883876,0.46220765292768856,0.35606758428680396,38
RH,3,0.10658015464967091,0.47780439074252845,0.36721056423246856,36
FF,14,0.02299441427432214,1.43271909618024,0.8480618700546811,38
TD,30,0.14764773430356185,1.2227809323970427,0.7785875508529516,38
TT,7,0.0006223791106554369,0.02860967615727656,0.022824105213021362,38
QQ,30,0.00005433861642743221,1.3771455307321356,0.8315327417546539,38
FI,11,-0.0020403970864662064,0.03695115142854413,0.029476045371700343,38
QQ,11,0.00002859711779448621,2.2191746946395794,0.9735251580508756,38
QQ,8,-8.779928989139513e-6,0.39761316959099363,0.3090846486766866,38
QQ,33,-5.310563114134532e-6,0.3176939157689976,0.24928287317744036,21
FI,24,0.031150078947369014,0.690424410091617,0.5100726695046192,38
RH,12,0.2199277113237642,2.1323917901151317,0.9670253482526641,38
DD,7,-1.6438576747227915,1.661828067518675,0.903452747175316,38
FI,16,0.2935410954635644,2.229000444727609,0.9741861248054999,16
RH,19,0.17996735275119588,0.38683877615600115,0.30112443145788526,38
DD,23,-0.8864512911445273,2.0969437763328735,0.9640014472915167,38
FF,5,-0.022824442042606502,0.31310931601358133,0.24580238843949287,38
DD,4,-1.5605810074742967,1.3117715982971732,0.8104027894120999,16
FF,3,0.04495465885241298,1.3275919644141407,0.8156870594134078,36
TD,14,0.01998016626794261,0.7049188704871071,0.5191392740262062,38
FF,33,-0.1751137323696145,1.703113515431092,0.9114531728722445,21
TT,2,-0.004587766148325313,0.732544751628991,0.5361638615209108,38
TD,6,-0.09632170952950558,0.9001386435961855,0.6319535267350791,38
FI,15,0.014639454012345985,0.26142462807309674,0.20623493324710995,36
DD,22,0.3306547619047622,0.5692085449874301,0.43078537758620494,12
QQ,20,-3.853936925647462e-6,0.15810901791619936,0.1256291052739349,38
FF,10,-0.12420634920634917,1.458363064450603,0.8552595042097529,12
TT,23,-0.0016987800229740925,0.24154217136448503,0.19086506418984728,38
QQ,0,-0.000050339114832535876,9.454952950505866,1.0,38
QQ,27,-3.15814393939395e-6,0.32385218618450445,0.25395005542316174,36
TT,4,0.020352553267045444,0.6205646223603561,0.46511387723486275,16
RH,21,-0.38803241174603154,0.798577469481549,0.5754645438097251,20
DD,14,0.3218591606858059,1.3698426723329526,0.8292639817544376,38
TD,16,0.03179295793876254,0.48902979912253547,0.37517939991289184,16
QQ,36,1.5350877192982377e-6,0.3196499742510058,0.2507663137037044,38
TT,11,0.01571901347117795,1.102981153942763,0.7299646505427402,38
FF,19,-0.012095403060682042,0.16364648999611434,0.12999055570742768,38
QQ,2,2.700757575757571e-6,0.44953007223212593,0.3469506803454836,38
QQ,14,3.496810207336596e-7,0.04564447658799778,0.03640638109701133,38
TT,18,0.05462215800106327,2.1029182420452193,0.9645270830765772,38
TD,10,-0.21655753968253957,0.8009137785924119,0.5768184371734016,12
TD,2,0.06937029086921859,2.326810965552521,0.9800246714689426,38
TT,21,0.035179780793650785,0.6590148634647601,0.49011377588160143,20
QQ,4,-0.00002900897591991342,1.0851499903886455,0.7221447705624706,16
TD,12,0.08557708074162657,4.258463256415148,0.9999794162955887,38
