obstypevar,lead_time,rmse_diff,z_score,significance,n_samples
SPS,20,0.002654473684210585,1.2412454937731432,0.7854849266414541,38
TT,22,0.011200289473684198,2.828893956329821,0.9953290826839818,38
TX,17,0.01376910526315791,1.5692706221648893,0.8834151053979463,38
RH,0,0.12169357894736849,2.947219947818649,0.9967935495505691,38
TDD,21,0.0069282631578947195,0.8412518250453579,0.5997931272062027,38
CH,7,-14.873667578947346,0.8226002835028609,0.5892646626064569,38
DD,18,0.13800831578947326,0.7781307201530192,0.5635080460349836,38
QQ,11,0.000026368421052631575,4.750050939597035,0.999997966345855,38
SPS,18,0.0006622894736842966,0.5364633323598385,0.40836162882771476,38
GX,12,-0.008833947368421066,0.9902115548959122,0.677929274100391,38
CH,6,-10.060216973684234,0.6784754091029731,0.5025296895644815,38
SPS,10,-0.0039039736842105704,2.892496437443433,0.9961780648346332,38
QQ,1,0.00003565789473684211,5.116516805599658,0.9999996887704332,38
GX,2,0.008724947368421063,1.2594719237339047,0.7921400749145285,38
TD,36,0.008342973684210548,1.3052539945443953,0.8081936261607499,38
TT,14,0.014804789473684162,2.0194083528725097,0.9565552059089429,38
TDD,20,0.013535236842105254,1.4533566373018376,0.8538752405002947,38
FF,21,0.0022039210526315807,0.6145174012778261,0.46112652226838413,38
VI,11,-204.37341073684203,1.0029027490923053,0.6840922139080912,38
PE12,20,0.18165497368421052,2.503635246666655,0.9877075311198277,38
PE6,15,0.32632655263157895,1.6620008730965303,0.9034874005783108,38
PE6,33,0.08683042105263165,0.4237701262938028,0.3282665331979032,38
QQ,7,0.00001678947368421052,3.3494097142570243,0.9991901605565304,38
LC,6,0.054405868421052626,2.7626924883331356,0.9942673251732833,38
LC,23,0.02146321052631577,1.185182164599013,0.7640545698531997,38
TD,20,0.018604868421052637,2.883953922944248,0.9960728378993481,38
GX,16,0.0052897368421052785,0.724137451684917,0.5310186460205768,38
DD,23,0.17556460526315737,0.8222934651087264,0.5890901049253008,38
DD,14,0.11495486842105207,0.5220633790698076,0.3983737969423,38
RH,16,0.058312710526315856,1.311328969816583,0.810253355034096,38
FF,18,0.0037914210526315798,1.1614927518585274,0.7545584309129698,38
NN,20,0.029968500000000012,1.4964196000789742,0.8654556549284795,38
PE6,13,0.17669639473684218,1.4246241757413267,0.8457341321797649,38
GX,5,0.012877815789473697,1.9157184497510504,0.9445990572589037,38
FF,0,0.007165184210526348,2.2222343871520467,0.9737325303150407,38
SPS,27,0.0036405789473684842,1.5722976939345874,0.8841184723885434,38
SPS,13,-0.0018128684210526895,1.2307118381628641,0.7815693410964428,38
PE3,10,0.073445947368421,0.6715629363807843,0.49813801966231985,38
QQ,9,0.000016263157894736836,3.5964024010104327,0.9996773514394318,38
QQ,2,0.000031394736842105273,4.976654744539704,0.9999993530743869,38
TN,0,-0.0076391578947368685,1.3936884365456073,0.8365882903887262,38
TT,8,0.007898710526315762,1.7942733959365174,0.927230457742015,38
LC,3,0.05444092105263154,3.551405586387229,0.9996168205601659,38
DD,4,0.1746077105263163,0.8670041929310155,0.614060287668836,38
QQ,0,0.000024105263157894727,4.734587101834033,0.9999978049850772,38
FF,24,0.00811671052631583,2.345306022945312,0.9809885317385937,38
TT,1,0.003940263157894735,0.8509063128580995,0.6051786022018429,38
PS,17,0.005611052631578935,1.5205058520937753,0.8716161109315872,38
NN,7,0.042118447368421026,2.3341645686341863,0.9804128936092579,38
TDD,33,0.0031911315789474185,0.3914691171536987,0.30454948809241134,38
NN,21,0.026703368421052594,2.0255543959752247,0.9571895311441913,38
CH,4,13.83372131578949,0.5905111375748744,0.4451519789358265,38
RH,10,0.03171894736842111,0.7492156112423752,0.5462727386752557,38
TDD,17,0.01172347368421051,1.216546725390262,0.7762232770941279,38
PE3,30,0.06174221052631577,0.7453379887674857,0.5439325787657981,38
TN,1,-0.004148500000000017,0.9061447978108992,0.6351407832894027,38
SPS,30,0.004283499999999943,1.8025055896938316,0.9285341039417571,38
TD,7,0.03325665789473686,4.109663036177708,0.9999603763117693,38
CH,8,-30.461935631578978,1.4665672480455827,0.8575061849337295,38
QQ,17,6.8157894736842e-6,1.7317403497460153,0.9166801970129297,38
PE3,27,-0.12514021052631577,1.5508727357368923,0.8790678146396838,38
TDD,7,0.026230552631578977,2.3462029375765465,0.9810342221035658,38
TT,2,0.004195105263157893,0.8434155859973993,0.6010039419125401,38
PE12,22,0.1365641842105263,1.8735011234358911,0.939000782244097,38
RH,23,0.045997289473684255,1.1016801893040045,0.7293992674702447,38
TX,23,0.014289342105263149,1.654527315957986,0.9019795820971493,38
PE3,23,-0.1363963947368421,1.2391320853137189,0.7847034135218888,38
TD,5,0.03323939473684209,3.493450579910655,0.9995231787693114,38
FF,30,0.004283921052631564,1.196899098827746,0.7686541145233768,38
TT,19,0.005268842105263162,1.0458281325955605,0.7043596100428137,38
TD,2,0.0604538157894737,5.801418123345928,0.9999999934243596,38
TDD,36,0.008017921052631554,0.8100692050784524,0.5820995979160988,38
TN,2,-0.0077691052631578715,1.427627194129895,0.8466008079960787,38
RH,14,0.05252042105263156,1.3650240827231936,0.8277545190825225,38
NN,4,0.043970552631578966,1.8903532145140087,0.9412892638332455,38
TN,11,0.004380921052631577,0.5869735432644105,0.44277852450953126,38
SPS,14,-0.0006349210526314156,0.4137587430589262,0.32094919851905523,38
TT,21,0.006249868421052626,1.4952026917411032,0.865138448738615,38
PE3,13,0.1526698947368421,1.6141251215698882,0.8934997106421874,38
PS,33,0.0007923947368420964,0.13223529394965383,0.10520181430460185,38
PS,24,0.0013206842105263146,0.3004882743159468,0.2361952608356409,38
GX,33,-0.01297592105263158,1.7952461827470976,0.9273855146716004,38
RH,30,0.035286289473684236,0.7407464005413208,0.5411527804261248,38
DD,33,0.16352736842105256,1.0172144456818035,0.6909485745414035,38
QQ,14,0.000023736842105263167,4.5361645343609975,0.9999942713505603,38
CH,24,-21.562700710526325,1.3055703893710833,0.8083013045643148,38
QQ,10,0.000022736842105263173,4.450707110953341,0.9999914411994589,38
FF,2,0.0028478421052631794,0.8786907584077048,0.6204310291603411,38
RH,7,0.10795847368421052,2.2295864069889433,0.9742250869102981,38
QQ,19,7.894736842105246e-6,2.161664238741139,0.969355933984165,38
PE12,18,0.03659705263157893,0.5827603141777941,0.43994533572525263,38
DD,30,0.044599578947368566,0.2148687286604704,0.17013033364915986,38
TT,3,0.0019205263157894544,0.37375853228905614,0.2914160264454464,38
TN,33,-0.0014529210526316055,0.19787615052302354,0.15685803565712508,38
TX,20,0.013405552631578955,1.5864377856904255,0.8873599653611226,38
SPS,15,-0.0007938157894735731,0.5760500116823751,0.43541862185694147,38
TN,36,0.003408447368421076,0.2603005414030461,0.20536804498448946,38
VI,8,-204.64149847368412,1.2660394291515649,0.7945010337769698,38
TX,4,-0.006366526315789468,0.5840109847001903,0.44078707835385145,38
FF,16,0.011126631578947374,2.6212399213851776,0.991238941867996,38
PE3,15,0.12274007894736845,1.2628179862121045,0.7933454007086777,38
CH,16,-13.65666018421054,0.7209948532185075,0.5290873186503006,38
TT,4,0.005554105263157901,0.9460980914464281,0.655901442852018,38
PE3,24,0.06900002631578947,1.5085914816397017,0.8685967876099432,38
LC,4,0.0774312368421053,4.234678941448497,0.9999771121529554,38
DD,8,0.09757586842105138,0.4982916725096427,0.38172152350425403,38
GX,11,-0.0027047105263158116,0.42824281143700593,0.3315256496796728,38
